gene,mito,n_cells,highly_variable,means,dispersions,dispersions_norm
VPS33A,False,187,False,2.725774957414358,1.0534659367028782,-1.2852545
TIGAR,False,187,False,1.3231831422563352,0.8813360075214253,-0.45970345
HNRNPA1,False,187,False,6.750113627329,5.558477780393635,-0.6781842
RPS2P5,False,187,False,5.602652545143306,4.693755171874399,-0.61692387
LINC01679,False,187,True,1.0339768979769504,3.661526341605456,3.4661498
FP236241.2,False,187,False,2.643499079626674,2.6766635335225257,0.3242274
SIK1,False,187,False,2.7851401398228535,3.719313094967184,1.3580668
DOP1B,False,187,False,2.2338626655227065,2.209413222811684,0.117367804
LINC00310,False,187,False,0.6004978414676396,0.7111532342316554,0.12118802
SLC19A1,False,187,False,2.6883456088097173,1.806785495434939,-0.53830034
DNAJC28,False,187,False,0.8160727948169179,-0.30570023888061676,-1.0316614
FP236383.3,False,187,False,1.8042468472896178,2.0874216307775337,0.28430635
COL18A1,False,187,False,4.423147020547827,4.711689060479154,1.2822143
SPATC1L,False,187,False,2.8314778205261737,2.4234633201801974,0.07316667
PRDM15,False,187,False,1.6770132596611318,2.3568903163100363,0.53532296
PIGP,False,187,False,3.1697444402167934,2.0475632052153685,-0.6461462
PRMT2,False,187,False,4.395821939733613,3.14084131244825,-0.40915376
ZNF544,False,187,False,2.9546626361271695,1.8516107815782845,-0.49385384
CTXN1,False,187,False,3.272776933466512,3.942880133495619,1.298904
TICAM1,False,187,False,2.907452323029591,2.134539358271042,-0.21331595
MEX3D,False,187,False,2.75124326325909,1.713494591616891,-0.6308029
KCTD15,False,187,False,3.0082181947736353,2.813763315094663,0.4601687
ZNF225,False,187,False,1.2160735810772525,-0.24321094126198264,-1.5813684
MARK4,False,187,False,3.5823216527724835,2.413351121617337,-0.6981318
ZNF345,False,187,False,1.3942017860987173,0.3397991328934996,-0.99985254
TSEN34,False,187,False,3.8379512685262407,3.2011905491569363,0.15508123
ERCC2,False,187,False,2.9633278896958433,2.213420352670213,-0.13510148
ADGRL1,False,187,False,3.0023852086033007,3.443386467585324,1.0844717
ZNF776,False,187,False,1.9032365354333347,0.6746377143800327,-1.0317361
PEAK3,False,187,False,0.29441378006321806,-0.7493114157732434,-0.46044785
TAPBPL,False,187,False,3.587115537632325,2.8361836837363605,-0.2402133
METTL1,False,187,False,3.3883837561535035,3.9951924711805784,1.352589
ZNF891,False,187,False,0.9436450303864878,-0.061409587098912255,-0.7546989
SLC9A7P1,False,187,False,0.5222681500942912,0.4793756042803829,1.0613377
CPSF6,False,187,False,3.359328485121754,1.4737682255928723,-1.2349976
RDH5,False,187,False,2.553437955740245,4.315521382794215,2.0562613
TYROBP,False,187,False,5.381122557658452,4.844656621876511,0.30702543
LRG1,False,187,False,3.5768781774406513,5.064429632523363,2.1729288
ZNF430,False,187,False,1.7317827252336637,0.43015356927662046,-1.259479
DYRK1B,False,187,False,3.0602498818962207,2.3476931304106605,-0.0019632804
AC006504.5,False,187,False,2.1672042292550757,1.428282714567528,-0.60174483
AC005785.2,False,187,False,0.9809168657879207,0.6973598882730433,0.105549924
SARS2,False,187,False,3.3037851134752345,2.6254495458725584,-0.053096067
CCDC106,False,187,False,2.9231523354602906,2.7394177354198392,0.38645133
URI1,False,187,False,3.7567010070362135,4.209260783914681,1.2467995
QPCTL,False,187,False,2.21408311551771,0.9857663089360845,-1.0091276
PTOV1,False,187,False,4.863724849713755,3.6431104629393567,-0.43810964
ZNF565,False,187,False,1.5398293898202056,-0.360254718878936,-1.6981122
ZNF587B,False,187,False,1.8075741068978015,1.8302071864100746,0.04470485
WBP11,False,187,False,3.650029812526768,2.3044989583680158,-0.8160164
AC048341.2,False,187,False,1.5235449633941185,1.7353656707712943,0.39213756
ACVR1B,False,187,False,2.927268650998387,2.400020140615921,0.049921576
RPL14P1,False,187,False,3.57891744660331,3.544546961465228,0.5269288
COX6A1,False,187,False,6.2272744099603266,5.218680761010948,-0.46431553
CHPT1,False,187,False,3.4894645844830565,2.66168724405322,-0.015907489
TDG,False,187,False,2.881438788047963,1.5063781493812947,-0.8361693
SARNP,False,187,False,4.225009029717393,2.548509168484251,-1.0469314
AC139768.1,False,187,False,0.7613851416146129,0.28142233047543674,-0.36601594
LCA5L,False,187,False,1.0306614688512985,0.8232898198893502,0.24832198
ETS2,False,187,False,4.16479787440679,4.471951143063237,1.0240829
GART,False,187,False,3.9568374426754374,2.199701853646532,-0.92950934
C21orf91,False,187,False,2.020375033800599,1.6500988124277007,-0.12307046
CFAP298-TCP10L,False,187,False,2.451443789062998,1.3162553610856824,-0.70487773
HMGN1,False,187,False,4.976458890215845,3.6537884085788774,-0.4268788
RUNX1,False,187,False,3.1009470298529282,2.779589068509771,0.105088085
HUNK,False,187,False,1.4660398754199144,2.8067036706764115,1.46073
MIR99AHG,False,187,False,2.093069763567963,3.250216328554395,1.0755363
COL6A2,False,187,False,5.903284254372731,6.936650240392537,1.2947506
LRRC3,False,187,False,1.3256981323268962,1.3383672423382753,-0.0038434716
DYRK1A,False,187,False,2.817357598499797,1.9947886450976469,-0.3518858
TRAPPC10,False,187,False,2.6582041741751574,1.5392839430572147,-0.80354154
CXADR,False,187,False,2.9337881178271963,3.3079735476864345,0.95020294
RCAN1,False,187,True,3.74047161516083,5.840429395915759,3.0133197
LIN7B,False,187,False,2.2749150152452233,1.5956459082625771,-0.44766942
RPS16,False,187,False,7.582512327742824,6.540824809774385,-0.7557799
EEF2,False,187,False,7.073161749109503,6.23283798748403,-0.48736432
TMEM238,False,187,False,3.8557357699230326,4.261214584149778,1.3030643
MARCHF2,False,187,False,3.702590803062464,2.6069755618395867,-0.48844075
NR2C2AP,False,187,False,3.3241873592836426,2.0797010225603065,-0.6131651
AC010323.1,False,187,False,2.4177645522069247,1.998229532523861,-0.07704895
SNRNP70,False,187,False,5.008485914263804,3.953076034945915,-0.11209529
MGP,False,187,False,6.596186070421748,9.180653507954872,2.1831818
DSTNP2,False,187,False,1.5038296128847597,0.8149354596527465,-0.52593386
CEP83-DT,False,187,False,0.3185447950335659,-1.1519603007388886,-0.9591471
NACA,False,187,False,6.747057086092983,5.441767299157369,-0.77038056
IFT81,False,187,False,2.0353432306740826,1.5635091513821786,-0.20373084
FICD,False,187,False,1.7846585235090524,0.9167209216868322,-0.80622977
TWF1,False,187,False,3.783594825907967,2.8323523108254687,-0.24436261
LINC02381,False,187,False,2.4858661837959173,3.2483244638730286,1.0737946
KLRD1,False,187,False,0.7845608923148395,0.9710479734837557,0.4158416
SDSL,False,187,False,2.8676860381622755,2.2782270629981696,-0.07084237
ZNF587,False,187,False,2.792227802426762,2.0640738555064684,-0.28318602
AC008969.1,False,187,False,1.549204388563125,1.4817635126164768,0.13918531
PLPPR2,False,187,False,3.468752715356954,3.1007590099423563,0.43468556
LRRC25,False,187,False,1.9466080665239094,1.2648459480681888,-0.48194286
ADM5,False,187,False,1.1709149724908943,1.6257896587229672,0.28284237
ZNF57,False,187,False,1.6424230850483805,0.6940622140512734,-1.0136417
IER2,False,187,False,4.032877507180149,3.393702020176469,0.363567
ZNF780B,False,187,False,1.721975898422962,1.7566357240064479,-0.02382875
ZNF254,False,187,False,2.045835758178252,1.8803854445345285,0.091447115
MICOS13,False,187,False,4.0302188565464565,2.59624592801552,-0.5000607
ZNF526,False,187,False,2.0777116189602913,0.23812926846392507,-1.6974059
CNN2,False,187,False,4.441631060240243,3.8614227905568996,0.36671293
ZNF114,False,187,False,0.9994155229913491,3.0217569530527606,2.7408164
AC020917.4,False,187,False,0.9493371963818205,0.5519539008939528,-0.059302945
LENG9,False,187,False,1.7676596272069143,1.0647369954773644,-0.6683492
AC144548.1,False,187,False,1.2214081007452593,-0.06443376323504503,-1.4030495
LEMD3,False,187,False,2.260329618295843,0.9697208309099637,-1.0238992
MANSC1,False,187,False,3.4960154470309717,3.499606974781516,0.8439993
PDE1B,False,187,False,1.567234378068488,2.8908844960733853,1.5446951
SLC6A12,False,187,False,1.57915874215381,3.1097510078854067,1.2366309
C3AR1,False,187,False,2.4036551478243005,2.099629398432431,0.016300272
DIABLO,False,187,False,3.973468693951097,2.0904839605964867,-1.0477899
RBMS2,False,187,False,2.468419134810427,1.5355460866671151,-0.50299764
NCKAP1L,False,187,False,2.5031895201854026,3.3074933520006184,1.1282659
CHST11,False,187,False,2.633910358084846,2.81057473567701,0.45700705
PHC1P1,False,187,False,1.8666465612193834,1.284789238430103,-0.4633652
ZNF664,False,187,False,3.7973548676565665,2.6715053883136703,-0.41855633
PITPNM2,False,187,False,1.8371056661044185,1.893448801237151,0.10361595
C1S,False,187,False,5.351232535742602,5.96778574205849,1.4002426
AF127577.4,False,187,False,0.5358997696697801,0.6000890141393852,1.2108469
KCNJ15,False,187,False,2.023394682249314,3.995940070856632,2.0621376
ATP5PO,False,187,False,5.489518218383306,4.0788376766412675,-0.43839765
TTC3,False,187,False,4.265141287321456,3.288831780403393,-0.24980901
SLC5A3,False,187,False,1.8602076665914598,1.9046358398222991,0.11403695
PAXBP1-AS1,False,187,False,0.7408902532323645,1.4097057603298362,0.91316634
MCM3AP,False,187,False,3.4605917974381466,2.2424128759403468,-0.44618365
LINC01547,False,187,False,1.2670918545440308,0.23093819770156693,-1.1084344
ITSN1,False,187,False,2.796507496327743,1.6645838847614347,-0.67930037
U2AF1,False,187,False,3.187203630772684,1.8593769022214495,-0.83927053
ADARB1,False,187,False,2.1573049888945826,2.2968021454274754,0.19781849
SON,False,187,False,4.488104322772245,3.007438553983317,-0.5527916
N6AMT1,False,187,False,1.8832795750573372,0.4462916665819263,-1.244446
EVA1C,False,187,False,2.5669380269250395,3.2064981201052025,0.84958494
ZFP14,False,187,False,1.1896032658139846,0.5182395205525123,-0.82186943
HAUS5,False,187,False,2.511097982293265,1.7956204171449324,-0.2635719
JSRP1,False,187,False,1.6860426973898266,3.593312169831495,1.6870799
PWWP3A,False,187,False,3.3646068465874484,4.908168434217476,2.2895215
SLC25A42,False,187,False,2.138549255122884,2.1262388373598227,0.040797055
MISP3,False,187,False,2.31558015636055,2.6564879849314047,0.52894706
MLLT1,False,187,False,3.421212137096277,2.4420535847992304,-0.24130435
CTU1,False,187,False,2.323711770779681,0.996981123943558,-0.9988032
PVR,False,187,False,3.3653349206993495,3.393354450199668,0.7349587
ZNF134,False,187,False,2.043685342525208,0.7190105892863754,-0.99040174
SIGLEC9,False,187,False,1.4729940338527536,0.6464785008981203,-0.69395906
ADGRE4P,False,187,False,0.3650198976876015,-0.32740795577308074,0.062099073
ZNF586,False,187,False,2.008584630208146,1.0181634016934742,-0.71173364
ZNF180,False,187,False,1.5297931897666108,-0.139530952240299,-1.4779541
GYS1,False,187,False,3.4269580217856186,2.191892084171874,-0.4980301
DYNLL1,False,187,False,6.0073989291199315,4.175928832687896,-1.05828
AC048341.1,False,187,False,0.5878824392743408,-0.05872309571673383,-0.7516531
NAV3,False,187,True,1.7541611291830366,4.914607061471696,2.9178982
TCTN1,False,187,False,3.3950473181417715,2.9969301941650817,0.32813227
AC010173.1,False,187,False,0.2766341047219453,-1.023217265276236,-0.79969287
CPNE8,False,187,False,1.810576102171965,1.5900842142441376,-0.17897552
PDE9A,False,187,False,2.246910981916999,2.506330744110588,0.39071155
CYYR1,False,187,False,1.6917920919890952,1.5735093178683688,-0.19441544
TMEM50B,False,187,False,3.4425874507723773,2.4796019191731884,-0.20277074
CSTB,False,187,False,6.0310987437494,5.998658052443183,0.49527687
CFAP298,False,187,False,3.5399174989456585,1.977015532217852,-0.718545
LSS,False,187,False,3.183107344590074,3.6065908520026677,0.9537905
HSPA13,False,187,False,2.7561156209401942,2.1384952198880005,-0.2093935
AP000704.2,False,187,False,0.5622074008588596,-0.5680902773857837,-0.2359971
AP000695.2,False,187,False,0.6807930434415657,0.729801711782963,0.14233059
MAP3K7CL,False,187,False,2.035583952428028,2.4771556069731107,0.647353
URB1-AS1,False,187,False,2.2840429027322178,1.834129509238122,-0.22812024
GABPA,False,187,False,2.3379397722903867,0.9539186935673724,-1.0384467
FP565260.6,False,187,False,1.0505792077091518,-0.7245790129942583,-1.5065619
SAMSN1,False,187,False,1.8750977322366438,2.2036725223380573,0.39259687
FP671120.5,False,187,False,0.6990103340103837,0.33958733616275993,-0.30007184
TIAM1,False,187,False,1.9020692503840948,2.295488567945967,0.47812575
DEPDC4,False,187,False,0.7296813782182985,-0.8612027440827542,-1.6614579
SLC15A4,False,187,False,2.81921976518434,1.5577049212601448,-0.78527623
EEF1AKMT3,False,187,False,2.2090573003261817,4.684597466991198,2.3960347
LINC01089,False,187,False,2.9066342012510598,2.881138820269336,0.5269749
ZNF605,False,187,False,1.8102721023049768,1.0313983345361903,-0.69940495
MON2,False,187,False,2.79641122158325,2.566065488845589,0.21456388
PRH1,False,187,False,1.606600226085727,2.843069445538054,0.9882106
SH2D3A,False,187,False,2.664493842171602,3.1030736763317934,0.74703443
SPIB,False,187,True,2.5946621591242,5.765748486468978,3.3872101
AC008555.7,False,187,False,0.5412750626598176,-0.6838843996374921,-0.37941346
ZNF302,False,187,False,2.8261919232796764,1.7216984768594734,-0.6226684
ZNF284,False,187,False,0.6886408533837144,-0.6110514655538496,-1.3778509
HDGFL2,False,187,False,3.5529403365295704,2.4227023071177585,-0.2611634
ETV2,False,187,False,1.1805980703864583,0.08513098919689382,-1.253868
WIZ,False,187,False,3.2171535719614903,1.994771716091484,-0.7003229
PDCD2L,False,187,False,2.6863181181509805,1.6039765900579641,-0.73939556
RPL13A,False,187,False,7.701995893857632,6.568193733006401,-0.7209312
ZNF93,False,187,False,2.141164676455164,2.2421818387609855,0.14753476
FPR3,False,187,False,2.616613388255717,2.1483133808403343,-0.1996583
ALDH16A1,False,187,False,3.0738143954957584,2.174964792962792,-0.5154016
TNFSF14,False,187,False,1.5873584490378967,4.141014075253875,2.1972775
WDR62,False,187,False,1.8795609044442385,1.8931893342198602,0.10337425
ZNF766,False,187,False,2.2420404882613885,0.6433512772085226,-1.3243566
AC024575.2,False,187,False,0.5900859428974216,-0.825618640187888,-1.6211147
PPAN,False,187,False,3.4191483361507284,2.5303695423062185,-0.15067098
SUGP2,False,187,False,3.5912908821347385,2.8777843631578888,-0.19516067
BBC3,False,187,False,2.7907232589921622,2.1176653775424885,-0.23004735
MRPL54,False,187,False,4.0368853636247986,2.934864045508519,-0.13334462
EGLN2,False,187,False,3.9895493963919706,2.8161515583693295,-0.26190767
HOOK2,False,187,False,4.111692540967174,4.00004388511019,0.51596946
ZNF841,False,187,False,2.1826163812691046,1.814617307289721,-0.24608327
EMP1,False,187,False,4.828965778414652,5.526154509854388,1.5424309
PHB2,False,187,False,5.456472302056191,3.8232949753576846,-0.68713456
MRPL42,False,187,False,3.6658093223323895,2.34714197799265,-0.7698349
PARPBP,False,187,False,2.034242628424405,1.2621375199735174,-0.4844658
SLC8B1,False,187,False,2.924660543296436,2.242064144529206,-0.10669972
TAS2R14,False,187,False,0.797430759629287,1.3738058948810965,0.87246513
ITGB2,False,187,False,3.99814921108143,3.8852507992916108,0.89590365
C21orf62-AS1,False,187,False,0.7782311200604387,1.346060127200014,0.8410086
BACH1,False,187,False,2.509732624460195,1.6984399562689394,-0.3530367
SH3BGR,False,187,False,2.2667934256159743,3.81082680166554,1.5916371
MIS18A,False,187,False,2.3641395593850465,1.2173669200728539,-0.79591495
PSMG1,False,187,False,3.820191466837178,2.7566219844614457,-0.32637691
PWP2,False,187,False,2.4159854267268224,1.7229397199782956,-0.33048213
SMIM11A,False,187,False,1.7728822492811194,0.222646957203998,-1.4527764
SUMO3,False,187,False,4.611105241652487,3.31874549441764,-0.7792689
PCBP3,False,187,False,1.5367656387189434,2.5999218046609136,1.2544781
ITGB2-AS1,False,187,False,1.5056873711914511,3.685388740677447,2.3371632
YEATS4,False,187,False,3.0059698423780774,2.3567827922397293,0.0070495754
WSB2,False,187,False,4.072025841590364,2.6204001874785194,-0.96952474
SBNO1,False,187,False,2.0343429383185363,0.705322405309412,-1.0031526
BRAP,False,187,False,2.494793110041826,0.6051319708987146,-1.3595414
TUBA1B,False,187,False,6.956870706053433,5.976070318662491,-0.3483037
C12orf66,False,187,False,1.6946536701634387,0.1504692838572729,-1.5200118
ZNF10,False,187,False,1.8225577824042567,0.9463719070116222,-0.77860916
ZNF43,False,187,False,1.9785030507800065,1.5429536130460189,-0.22287881
ZNF583,False,187,False,1.326350595751613,0.5520165311080996,-0.788179
SEMA6B,False,187,False,1.9866856245810707,3.195828008558665,1.3168137
CFD,False,187,True,4.104176050891741,7.41052591440715,4.188114
AC010326.4,False,187,False,2.4122395655041386,1.581978492830348,-0.46025172
CD320,False,187,False,3.9295504995858432,3.325034569410235,0.28920162
A1BG-AS1,False,187,False,1.7585587363076325,1.588726609625581,-0.18024015
YIPF2,False,187,False,4.073083430360262,2.8888188084974487,-0.6805122
TRAPPC5,False,187,False,4.9628589939234296,4.04992205598695,-0.010234971
ZNF470,False,187,False,1.260650461592247,0.4428359346971358,-0.89707977
LRFN1,False,187,False,1.2738042922579198,1.3364944205981522,-0.005711494
PNKP,False,187,False,3.865765290254439,3.5561633925881484,0.5395091
ZNF780A,False,187,False,2.157053336564047,0.7018805287060204,-1.2704743
VMAC,False,187,False,1.4923539811818787,0.5067331317095182,-0.8333463
MPND,False,187,False,2.909429418341902,1.3053647968353408,-1.0354841
NACC1,False,187,False,3.547417670859645,2.7657936596276476,0.090930685
ZFP30,False,187,False,1.7526982703619607,0.7600475868647897,-0.9521748
MATK,False,187,False,1.67453954950112,2.7456411461027157,0.8974538
